Level1 Job Census Hier Desc,Level1 Job Census Hier Desc,Placeholder,Age At Census Range,Ethnic Desc,Calendar Yr Mo Name Concat,Campus Level Census Cnt
Other Faculty,Other Faculty,-,60 Years Old and Over,Other Asian,2013 Oct,1
Other Faculty,Other Faculty,-,60 Years Old and Over,Other Asian,2014 Oct,1
Other Faculty,Other Faculty,-,60 Years Old and Over,Other Asian,2015 Oct,1
Other Faculty,Other Faculty,-,60 Years Old and Over,Other Asian,2016 Oct,1
Other Faculty,Other Faculty,-,60 Years Old and Over,Other Hispanic/Latino,2008 Oct,3
Other Faculty,Other Faculty,-,60 Years Old and Over,Other Hispanic/Latino,2009 Oct,4
Other Faculty,Other Faculty,-,60 Years Old and Over,Other Hispanic/Latino,2010 Oct,5
Other Faculty,Other Faculty,-,60 Years Old and Over,Other Hispanic/Latino,2011 Oct,5
Other Faculty,Other Faculty,-,60 Years Old and Over,Other Hispanic/Latino,2012 Oct,3
Other Faculty,Other Faculty,-,60 Years Old and Over,Other Hispanic/Latino,2013 Oct,4
Other Faculty,Other Faculty,-,60 Years Old and Over,Other Hispanic/Latino,2014 Oct,5
Other Faculty,Other Faculty,-,60 Years Old and Over,Other Hispanic/Latino,2015 Oct,5
Other Faculty,Other Faculty,-,60 Years Old and Over,Other Hispanic/Latino,2016 Oct,6
Other Faculty,Other Faculty,-,60 Years Old and Over,South Asian,2008 Oct,3
Other Faculty,Other Faculty,-,60 Years Old and Over,South Asian,2009 Oct,3
Other Faculty,Other Faculty,-,60 Years Old and Over,South Asian,2010 Oct,5
Other Faculty,Other Faculty,-,60 Years Old and Over,South Asian,2011 Oct,5
Other Faculty,Other Faculty,-,60 Years Old and Over,South Asian,2012 Oct,4
Other Faculty,Other Faculty,-,60 Years Old and Over,South Asian,2013 Oct,4
Other Faculty,Other Faculty,-,60 Years Old and Over,South Asian,2014 Oct,8
Other Faculty,Other Faculty,-,60 Years Old and Over,South Asian,2015 Oct,8
Other Faculty,Other Faculty,-,60 Years Old and Over,South Asian,2016 Oct,4
Other Faculty,Other Faculty,-,60 Years Old and Over,White,2008 Oct,195
Other Faculty,Other Faculty,-,60 Years Old and Over,White,2009 Oct,206
Other Faculty,Other Faculty,-,60 Years Old and Over,White,2010 Oct,219
Other Faculty,Other Faculty,-,60 Years Old and Over,White,2011 Oct,229
Other Faculty,Other Faculty,-,60 Years Old and Over,White,2012 Oct,255
Other Faculty,Other Faculty,-,60 Years Old and Over,White,2013 Oct,248
Other Faculty,Other Faculty,-,60 Years Old and Over,White,2014 Oct,254
Other Faculty,Other Faculty,-,60 Years Old and Over,White,2015 Oct,255
Other Faculty,Other Faculty,-,60 Years Old and Over,White,2016 Oct,249
Other Faculty,Other Faculty,-,Unavailable,White,2012 Oct,2
Other Faculty,Other Faculty,-,Unavailable,White,2013 Oct,1
Other Faculty,Other Faculty,-,Unavailable,White,2014 Oct,1
Regular Faculty,Regular Faculty,-,29 Years Old and Under,African American/Black,2008 Oct,1
Regular Faculty,Regular Faculty,-,29 Years Old and Under,African American/Black,2009 Oct,1
Regular Faculty,Regular Faculty,-,29 Years Old and Under,African American/Black,2010 Oct,2
Regular Faculty,Regular Faculty,-,29 Years Old and Under,African American/Black,2011 Oct,1
Regular Faculty,Regular Faculty,-,29 Years Old and Under,Chinese,2014 Oct,1
Regular Faculty,Regular Faculty,-,29 Years Old and Under,Chinese,2016 Oct,1
Regular Faculty,Regular Faculty,-,29 Years Old and Under,Decline to State,2008 Oct,1
Regular Faculty,Regular Faculty,-,29 Years Old and Under,Decline to State,2009 Oct,1
Regular Faculty,Regular Faculty,-,29 Years Old and Under,Decline to State,2012 Oct,2
Regular Faculty,Regular Faculty,-,29 Years Old and Under,Decline to State,2013 Oct,4
Regular Faculty,Regular Faculty,-,29 Years Old and Under,Decline to State,2015 Oct,7
Regular Faculty,Regular Faculty,-,29 Years Old and Under,Decline to State,2016 Oct,5
Regular Faculty,Regular Faculty,-,29 Years Old and Under,Japanese,2013 Oct,1
Regular Faculty,Regular Faculty,-,29 Years Old and Under,Japanese,2014 Oct,1
Regular Faculty,Regular Faculty,-,29 Years Old and Under,Other Hispanic/Latino,2008 Oct,1
Regular Faculty,Regular Faculty,-,29 Years Old and Under,Other Hispanic/Latino,2009 Oct,3
Regular Faculty,Regular Faculty,-,29 Years Old and Under,Other Hispanic/Latino,2014 Oct,1
Regular Faculty,Regular Faculty,-,29 Years Old and Under,South Asian,2008 Oct,3
Regular Faculty,Regular Faculty,-,29 Years Old and Under,South Asian,2009 Oct,2
Regular Faculty,Regular Faculty,-,29 Years Old and Under,South Asian,2012 Oct,1
Regular Faculty,Regular Faculty,-,29 Years Old and Under,South Asian,2013 Oct,2
Regular Faculty,Regular Faculty,-,29 Years Old and Under,South Asian,2014 Oct,2
Regular Faculty,Regular Faculty,-,29 Years Old and Under,South Asian,2015 Oct,1
Regular Faculty,Regular Faculty,-,29 Years Old and Under,White,2008 Oct,13
Regular Faculty,Regular Faculty,-,29 Years Old and Under,White,2009 Oct,10
Regular Faculty,Regular Faculty,-,29 Years Old and Under,White,2010 Oct,5
Regular Faculty,Regular Faculty,-,29 Years Old and Under,White,2011 Oct,4
Regular Faculty,Regular Faculty,-,29 Years Old and Under,White,2012 Oct,7
Regular Faculty,Regular Faculty,-,29 Years Old and Under,White,2013 Oct,4
Regular Faculty,Regular Faculty,-,29 Years Old and Under,White,2014 Oct,4
Regular Faculty,Regular Faculty,-,29 Years Old and Under,White,2015 Oct,2
Regular Faculty,Regular Faculty,-,29 Years Old and Under,White,2016 Oct,3
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,2 or More Races - Non-URM,2015 Oct,1
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,2 or More Races - Non-URM,2016 Oct,1
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,African American/Black,2008 Oct,15
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,African American/Black,2009 Oct,13
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,African American/Black,2010 Oct,12
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,African American/Black,2011 Oct,14
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,African American/Black,2012 Oct,14
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,African American/Black,2013 Oct,11
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,African American/Black,2014 Oct,10
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,African American/Black,2015 Oct,9
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,African American/Black,2016 Oct,9
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Chinese,2008 Oct,33
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Chinese,2009 Oct,28
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Chinese,2010 Oct,26
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Chinese,2011 Oct,20
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Chinese,2012 Oct,19
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Chinese,2013 Oct,17
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Chinese,2014 Oct,15
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Chinese,2015 Oct,15
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Chinese,2016 Oct,17
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Decline to State,2008 Oct,7
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Decline to State,2009 Oct,5
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Decline to State,2010 Oct,6
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Decline to State,2011 Oct,5
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Decline to State,2012 Oct,11
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Decline to State,2013 Oct,22
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Decline to State,2014 Oct,25
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Decline to State,2015 Oct,30
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Decline to State,2016 Oct,65
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,European,2015 Oct,4
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,European,2016 Oct,6
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Filipino,2008 Oct,2
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Filipino,2009 Oct,1
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Filipino,2010 Oct,1
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Filipino,2011 Oct,1
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Filipino,2012 Oct,1
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Filipino,2014 Oct,1
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Filipino,2015 Oct,1
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Filipino,2016 Oct,1
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Japanese,2008 Oct,5
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Japanese,2009 Oct,5
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Japanese,2010 Oct,4
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Japanese,2011 Oct,7
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Japanese,2012 Oct,6
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Japanese,2013 Oct,6
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Japanese,2014 Oct,5
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Japanese,2015 Oct,5
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Japanese,2016 Oct,4
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Korean,2015 Oct,2
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Korean,2016 Oct,2
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Mexican American/Chicano,2008 Oct,5
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Mexican American/Chicano,2009 Oct,5
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Mexican American/Chicano,2010 Oct,3
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Mexican American/Chicano,2011 Oct,5
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Mexican American/Chicano,2012 Oct,5
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Mexican American/Chicano,2013 Oct,5
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Mexican American/Chicano,2014 Oct,3
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Mexican American/Chicano,2015 Oct,3
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Mexican American/Chicano,2016 Oct,4
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Middle Eastern,2015 Oct,1
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Middle Eastern,2016 Oct,1
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Other Asian,2008 Oct,7
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Other Asian,2009 Oct,5
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Other Asian,2010 Oct,5
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Other Asian,2011 Oct,5
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Other Asian,2012 Oct,5
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Other Asian,2013 Oct,4
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Other Asian,2014 Oct,4
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Other Asian,2015 Oct,4
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Other Asian,2016 Oct,3
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Other Hispanic/Latino,2008 Oct,15
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Other Hispanic/Latino,2009 Oct,15
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Other Hispanic/Latino,2010 Oct,16
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Other Hispanic/Latino,2011 Oct,13
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Other Hispanic/Latino,2012 Oct,13
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Other Hispanic/Latino,2013 Oct,12
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Other Hispanic/Latino,2014 Oct,11
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Other Hispanic/Latino,2015 Oct,13
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,Other Hispanic/Latino,2016 Oct,12
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,South Asian,2008 Oct,15
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,South Asian,2009 Oct,18
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,South Asian,2010 Oct,17
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,South Asian,2011 Oct,15
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,South Asian,2012 Oct,13
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,South Asian,2013 Oct,13
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,South Asian,2014 Oct,16
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,South Asian,2015 Oct,19
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,South Asian,2016 Oct,22
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,White,2008 Oct,200
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,White,2009 Oct,191
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,White,2010 Oct,188
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,White,2011 Oct,173
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,White,2012 Oct,169
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,White,2013 Oct,155
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,White,2014 Oct,145
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,White,2015 Oct,130
Regular Faculty,Regular Faculty,-,30 - 39 Years Old,White,2016 Oct,123
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,2 or More Races - Non-URM,2015 Oct,1
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,2 or More Races - Non-URM,2016 Oct,1
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,African American/Black,2008 Oct,11
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,African American/Black,2009 Oct,14
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,African American/Black,2010 Oct,13
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,African American/Black,2011 Oct,12
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,African American/Black,2012 Oct,13
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,African American/Black,2013 Oct,15
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,African American/Black,2014 Oct,17
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,African American/Black,2015 Oct,21
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,African American/Black,2016 Oct,22
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Chinese,2008 Oct,30
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Chinese,2009 Oct,34
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Chinese,2010 Oct,36
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Chinese,2011 Oct,39
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Chinese,2012 Oct,38
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Chinese,2013 Oct,35
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Chinese,2014 Oct,34
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Chinese,2015 Oct,31
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Chinese,2016 Oct,31
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Decline to State,2008 Oct,5
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Decline to State,2009 Oct,5
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Decline to State,2010 Oct,5
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Decline to State,2011 Oct,6
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Decline to State,2012 Oct,11
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Decline to State,2013 Oct,15
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Decline to State,2014 Oct,16
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Decline to State,2015 Oct,18
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Decline to State,2016 Oct,30
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,European,2015 Oct,2
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,European,2016 Oct,2
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Filipino,2008 Oct,1
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Filipino,2009 Oct,2
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Filipino,2010 Oct,2
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Filipino,2011 Oct,2
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Filipino,2012 Oct,2
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Filipino,2013 Oct,3
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Filipino,2014 Oct,4
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Filipino,2015 Oct,4
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Filipino,2016 Oct,4
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Japanese,2008 Oct,4
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Japanese,2009 Oct,3
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Japanese,2010 Oct,4
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Japanese,2011 Oct,4
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Japanese,2012 Oct,4
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Japanese,2013 Oct,4
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Japanese,2014 Oct,3
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Japanese,2015 Oct,5
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Japanese,2016 Oct,7
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Mexican American/Chicano,2008 Oct,2
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Mexican American/Chicano,2009 Oct,1
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Mexican American/Chicano,2010 Oct,3
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Mexican American/Chicano,2011 Oct,4
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Mexican American/Chicano,2012 Oct,4
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Mexican American/Chicano,2013 Oct,6
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Mexican American/Chicano,2014 Oct,9
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Mexican American/Chicano,2015 Oct,10
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Mexican American/Chicano,2016 Oct,10
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Middle Eastern,2015 Oct,1
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Middle Eastern,2016 Oct,1
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Native American/Alaska Native,2008 Oct,2
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Native American/Alaska Native,2009 Oct,2
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Native American/Alaska Native,2010 Oct,2
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Native American/Alaska Native,2011 Oct,3
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Native American/Alaska Native,2012 Oct,3
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Native American/Alaska Native,2013 Oct,3
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Native American/Alaska Native,2014 Oct,2
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Native American/Alaska Native,2015 Oct,1
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Native American/Alaska Native,2016 Oct,1
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Other Asian,2008 Oct,10
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Other Asian,2009 Oct,11
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Other Asian,2010 Oct,11
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Other Asian,2011 Oct,8
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Other Asian,2012 Oct,10
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Other Asian,2013 Oct,10
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Other Asian,2014 Oct,9
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Other Asian,2015 Oct,9
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Other Asian,2016 Oct,9
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Other Hispanic/Latino,2008 Oct,12
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Other Hispanic/Latino,2009 Oct,11
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Other Hispanic/Latino,2010 Oct,13
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Other Hispanic/Latino,2011 Oct,17
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Other Hispanic/Latino,2012 Oct,18
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Other Hispanic/Latino,2013 Oct,16
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Other Hispanic/Latino,2014 Oct,18
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Other Hispanic/Latino,2015 Oct,17
Regular Faculty,Regular Faculty,-,40 - 49 Years Old,Other Hispanic/Latino,2016 Oct,19
